id,name,gender,gender_probability,age,age_group,country_id,country_name,country_probability,created_at
019dcf07-1dc2-7aa3-986b-332dae1e237e,Jane 1237,male,0.17,54,adult,NG,Nigeria,0.4,2026-04-27T13:00:43.330Z
019dcf07-1dc2-7aa3-986b-332e8b455e49,Jane 1238,female,0.09,39,adult,NG,Nigeria,0.95,2026-04-27T13:00:43.330Z
019dcf07-1dc2-7aa3-986b-333190830f9f,Jane 1241,female,0.71,57,adult,CA,Canada,0.82,2026-04-27T13:00:43.330Z
019dcf07-1dc2-7aa3-986b-3336cd7127c8,Jane 1246,female,0.09,17,teenager,KE,Kenya,0.98,2026-04-27T13:00:43.330Z
019dcf06-fa8e-7787-90b3-b70f1d55fc28,Jane 125,female,0.37,45,adult,US,United States,0.8,2026-04-27T13:00:34.318Z
019dcf07-1dc2-7aa3-986b-33473073cc61,Jane 1263,female,0.05,21,adult,US,United States,0.73,2026-04-27T13:00:43.330Z
019dcf07-1dc2-7aa3-986b-334851572267,Jane 1264,female,0.77,14,teenager,GB,United Kingdom,0.17,2026-04-27T13:00:43.330Z
019dcf07-1dc2-7aa3-986b-334d981ea034,Jane 1269,male,0.65,19,teenager,US,United States,0.38,2026-04-27T13:00:43.330Z
019dcf07-1dc2-7aa3-986b-334fa2d31378,Jane 1271,female,0.93,12,teenager,CA,Canada,0.36,2026-04-27T13:00:43.330Z
019dcf07-1dc2-7aa3-986b-3354f55328fc,Jane 1276,female,0.57,53,adult,US,United States,0.16,2026-04-27T13:00:43.330Z
019dcf07-1dc2-7aa3-986b-33615423b479,Jane 1289,male,0.94,34,adult,NG,Nigeria,0.25,2026-04-27T13:00:43.330Z
019dcf07-2083-71b0-8f01-4877423d7813,Jane 1305,female,0.55,50,adult,CA,Canada,0.34,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-487d29237070,Jane 1311,female,0.49,26,adult,US,United States,0.95,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-488059c3d40a,Jane 1314,male,0.81,51,adult,NG,Nigeria,0.75,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-4883039a6c0f,Jane 1317,male,1,38,adult,CA,Canada,0.47,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-4885dc1adc78,Jane 1319,female,0.55,48,adult,NG,Nigeria,0.13,2026-04-27T13:00:44.035Z
019dcf06-fa8e-7787-90b3-b7160b4a48ec,Jane 132,female,0.95,61,adult,KE,Kenya,0.49,2026-04-27T13:00:34.318Z
019dcf07-2083-71b0-8f01-488dd1808569,Jane 1327,male,0.18,13,teenager,US,United States,0.95,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-488eebe61f93,Jane 1328,male,0.84,62,adult,US,United States,0.44,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-4890f58796da,Jane 1330,male,0.87,64,adult,NG,Nigeria,0.61,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-489379b49fd1,Jane 1333,male,0.22,23,adult,KE,Kenya,0.95,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-48a2a07b983c,Jane 1348,female,0.44,46,adult,GB,United Kingdom,0.27,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-48ac9ec5882e,Jane 1358,female,0.46,18,teenager,KE,Kenya,0.36,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-48adbc406136,Jane 1359,female,0.5,11,teenager,NG,Nigeria,0.12,2026-04-27T13:00:44.035Z
019dcf06-fa8e-7787-90b3-b71a8c5dc488,Jane 136,male,0.83,16,teenager,NG,Nigeria,0.12,2026-04-27T13:00:34.318Z
019dcf07-2083-71b0-8f01-48c507ce95a7,Jane 1383,female,0.84,28,adult,KE,Kenya,0.91,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-48d2f01a6fe4,Jane 1396,female,0.15,29,adult,KE,Kenya,0.43,2026-04-27T13:00:44.035Z
019dcf07-2083-71b0-8f01-48d3807bbec1,Jane 1397,male,0.62,24,adult,CA,Canada,0.66,2026-04-27T13:00:44.035Z
019dcf07-23d9-705a-a3d3-92b4ddeb0e7a,Jane 1409,male,0.6,24,adult,KE,Kenya,0.01,2026-04-27T13:00:44.889Z
019dcf07-23d9-705a-a3d3-92b8c3960736,Jane 1413,female,0.03,51,adult,NG,Nigeria,0.33,2026-04-27T13:00:44.889Z
019dcf07-23d9-705a-a3d3-92ba3607ddfb,Jane 1415,male,0.37,11,teenager,GB,United Kingdom,0.39,2026-04-27T13:00:44.889Z
019dcf07-23d9-705a-a3d3-92bdd197c288,Jane 1418,male,0.12,36,adult,NG,Nigeria,0.91,2026-04-27T13:00:44.889Z
019dcf07-23d9-705a-a3d3-92c52b26ba5c,Jane 1426,female,0.12,26,adult,NG,Nigeria,0.49,2026-04-27T13:00:44.889Z
019dcf07-23d9-705a-a3d3-92f617bfb7c6,Jane 1475,female,0.58,31,adult,US,United States,0.22,2026-04-27T13:00:44.889Z
019dcf07-23d9-705a-a3d3-92fc6b70eed6,Jane 1481,female,0.03,61,adult,US,United States,0.79,2026-04-27T13:00:44.889Z
019dcf07-23d9-705a-a3d3-92fda4c5b4b8,Jane 1482,male,0.5,51,adult,KE,Kenya,0.73,2026-04-27T13:00:44.889Z
019dcf07-23d9-705a-a3d3-93096feaa70c,Jane 1494,male,0.72,61,adult,KE,Kenya,0.03,2026-04-27T13:00:44.889Z
019dcf07-26b7-7fce-85b4-a84211db0148,Jane 1503,male,0.12,37,adult,CA,Canada,0.97,2026-04-27T13:00:45.623Z
019dcf07-26b7-7fce-85b4-a8455b0b74fc,Jane 1506,female,0.26,45,adult,US,United States,1,2026-04-27T13:00:45.623Z
019dcf07-26b7-7fce-85b4-a86da7b10cff,Jane 1546,male,0.34,68,adult,GB,United Kingdom,0.03,2026-04-27T13:00:45.623Z
019dcf07-26b7-7fce-85b4-a870d2e3a830,Jane 1549,male,0.24,21,adult,CA,Canada,0.25,2026-04-27T13:00:45.623Z
019dcf07-26b7-7fce-85b4-a873fe48e9bd,Jane 1552,male,0.22,56,adult,US,United States,0.57,2026-04-27T13:00:45.623Z
019dcf07-26b7-7fce-85b4-a876fc3f2557,Jane 1555,female,0.96,35,adult,NG,Nigeria,0.25,2026-04-27T13:00:45.623Z
019dcf07-26b7-7fce-85b4-a89d7e7c62b7,Jane 1594,female,0.94,28,adult,GB,United Kingdom,0.78,2026-04-27T13:00:45.623Z
019dcf07-26b7-7fce-85b4-a8a0adbed04b,Jane 1597,female,0.39,29,adult,NG,Nigeria,0.91,2026-04-27T13:00:45.623Z
019dcf07-29aa-7f3f-b57e-1a0452aedba8,Jane 1610,male,0.55,24,adult,GB,United Kingdom,0.4,2026-04-27T13:00:46.378Z
019dcf07-29b0-7ffe-a71b-87e50b2414e1,Jane 1621,male,0.61,32,adult,KE,Kenya,0.67,2026-04-27T13:00:46.384Z
019dcf07-29b0-7ffe-a71b-87ef4973be68,Jane 1631,male,0.39,65,adult,KE,Kenya,0.58,2026-04-27T13:00:46.384Z
019dcf07-29b0-7ffe-a71b-87f28eb31e2f,Jane 1634,male,0.43,17,teenager,KE,Kenya,0.56,2026-04-27T13:00:46.384Z
019dcf07-29b0-7ffe-a71b-88092c31e848,Jane 1657,female,0.54,15,teenager,GB,United Kingdom,0.78,2026-04-27T13:00:46.384Z
019dcf07-29b0-7ffe-a71b-880afb8fb5c5,Jane 1658,male,0.77,37,adult,CA,Canada,0.65,2026-04-27T13:00:46.384Z
019dcf06-fa8f-7798-8662-292d22a1ae10,Jane 167,male,0.17,47,adult,KE,Kenya,0.44,2026-04-27T13:00:34.319Z
019dcf07-29b0-7ffe-a71b-8822f26e8b99,Jane 1682,male,0.44,42,adult,CA,Canada,0.92,2026-04-27T13:00:46.384Z
019dcf07-29b0-7ffe-a71b-882635c1ca9c,Jane 1686,female,0.51,51,adult,NG,Nigeria,0.99,2026-04-27T13:00:46.384Z
019dcf07-29b0-7ffe-a71b-8833c6519e7a,Jane 1699,female,0.23,17,teenager,CA,Canada,0.03,2026-04-27T13:00:46.384Z
019dcf06-fa8f-7798-8662-2930d3cc37f5,Jane 170,female,0.96,68,adult,KE,Kenya,0.51,2026-04-27T13:00:34.319Z
019dcf07-2c9e-7bb3-830c-7f88d8f4a2ff,Jane 1709,male,0.7,64,adult,GB,United Kingdom,0.57,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7f8ba5e89c83,Jane 1712,male,0.13,46,adult,NG,Nigeria,0.19,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7f8c8612cd66,Jane 1713,female,0.58,66,adult,KE,Kenya,0.86,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7f90803bd3ae,Jane 1717,male,0.53,42,adult,GB,United Kingdom,0.49,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7faabd5216b5,Jane 1743,male,0.38,61,adult,KE,Kenya,0.8,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7faf758f7131,Jane 1748,male,0.38,58,adult,KE,Kenya,0.26,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7fb737fc35f4,Jane 1756,female,0.34,55,adult,GB,United Kingdom,0.49,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7fbf62aaee8d,Jane 1764,male,0.37,22,adult,KE,Kenya,0.11,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7fcc6d850ff5,Jane 1777,male,0.61,53,adult,KE,Kenya,0.13,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7fcdd1c3b3c2,Jane 1778,female,0.96,43,adult,GB,United Kingdom,0.25,2026-04-27T13:00:47.134Z
019dcf07-2c9e-7bb3-830c-7fd310d7443d,Jane 1784,male,0.14,10,teenager,CA,Canada,0.75,2026-04-27T13:00:47.134Z
019dcf06-fa8f-7798-8662-293a8946a03c,Jane 180,female,0.1,40,adult,NG,Nigeria,0.36,2026-04-27T13:00:34.319Z
019dcf07-2fa3-7726-a116-e36f8005e874,Jane 1821,male,0.1,65,adult,GB,United Kingdom,0.87,2026-04-27T13:00:47.907Z
019dcf07-2fa3-7726-a116-e3887381833b,Jane 1846,female,0.23,47,adult,GB,United Kingdom,0.88,2026-04-27T13:00:47.907Z
019dcf07-2fa3-7726-a116-e3917e46c64f,Jane 1855,female,0.42,32,adult,NG,Nigeria,0.96,2026-04-27T13:00:47.907Z
019dcf07-2fa3-7726-a116-e39d8804764e,Jane 1867,female,0.32,20,adult,NG,Nigeria,0.2,2026-04-27T13:00:47.907Z
019dcf06-fa8f-7798-8662-29410fc99fc8,Jane 187,male,0.61,43,adult,CA,Canada,0.39,2026-04-27T13:00:34.319Z
019dcf07-2fa3-7726-a116-e3b1c09794da,Jane 1887,female,0.8,18,teenager,KE,Kenya,0.07,2026-04-27T13:00:47.907Z
019dcf07-2fa3-7726-a116-e3ba00cba3af,Jane 1896,male,0.3,37,adult,KE,Kenya,0.06,2026-04-27T13:00:47.907Z
019dcf07-3267-711a-b53a-cdf05da57e3e,Jane 1905,female,0.34,49,adult,CA,Canada,0.64,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-cdf1e4593f98,Jane 1906,male,0.71,22,adult,KE,Kenya,0.28,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce01b4ef86b7,Jane 1922,female,0.22,58,adult,KE,Kenya,0.71,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce0279b8ed34,Jane 1923,male,0.03,11,teenager,GB,United Kingdom,0.01,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce06005d6d4b,Jane 1927,female,0.45,31,adult,NG,Nigeria,0.91,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce0a239033ef,Jane 1931,male,0.51,57,adult,NG,Nigeria,0.27,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce1b8109507f,Jane 1948,male,0.14,50,adult,CA,Canada,0.74,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce1e3b1df690,Jane 1951,male,0.14,10,teenager,CA,Canada,0.26,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce21b4a3b063,Jane 1954,male,0.31,47,adult,NG,Nigeria,0.98,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce2b244f0457,Jane 1964,female,0.28,26,adult,GB,United Kingdom,0.44,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce387a534e0a,Jane 1977,male,0.99,20,adult,NG,Nigeria,0.65,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce3b68ebf0b1,Jane 1980,female,0.13,64,adult,US,United States,0.71,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce41e6d73162,Jane 1986,female,0.03,52,adult,KE,Kenya,0.03,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce43f9afee7d,Jane 1988,female,0.27,59,adult,US,United States,0.32,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce471ab29858,Jane 1992,male,0.4,58,adult,NG,Nigeria,0.29,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce4d5803799c,Jane 1998,male,0.68,19,teenager,US,United States,0.61,2026-04-27T13:00:48.615Z
019dcf07-3267-711a-b53a-ce4e9f717d51,Jane 1999,male,0.85,32,adult,NG,Nigeria,0.65,2026-04-27T13:00:48.615Z
019dcf06-fd63-7de4-bf91-aba9c91f612d,Jane 209,male,0.44,23,adult,CA,Canada,0.24,2026-04-27T13:00:35.043Z
019dcf06-fd63-7de4-bf91-abad7f40bceb,Jane 213,male,0.65,35,adult,CA,Canada,0.91,2026-04-27T13:00:35.043Z
019dcf06-fd63-7de4-bf91-abb3e23b3749,Jane 219,female,0.12,19,teenager,US,United States,0.26,2026-04-27T13:00:35.043Z
019dcf06-fd63-7de4-bf91-abb502b373a3,Jane 221,female,0.4,26,adult,KE,Kenya,0.24,2026-04-27T13:00:35.043Z
019dcf06-fd63-7de4-bf91-abb672e257bc,Jane 222,female,0.68,12,teenager,CA,Canada,0.37,2026-04-27T13:00:35.043Z
019dcf06-fd63-7de4-bf91-abc792b6093c,Jane 239,female,0.47,42,adult,GB,United Kingdom,0.83,2026-04-27T13:00:35.043Z
019dcf06-fd63-7de4-bf91-abd07caf8e64,Jane 248,female,0.47,68,adult,KE,Kenya,0.25,2026-04-27T13:00:35.043Z
019dcf06-fd63-7de4-bf91-abe36079e8cf,Jane 267,female,0.31,47,adult,NG,Nigeria,0.04,2026-04-27T13:00:35.043Z
019dcf06-e7ab-7ee6-a192-edcfd4dd9842,Jane 27,female,0.44,25,adult,CA,Canada,0.21,2026-04-27T13:00:29.483Z
019dcf06-fd63-7de4-bf91-abe6a96de0a9,Jane 270,female,0.22,30,adult,GB,United Kingdom,0.62,2026-04-27T13:00:35.043Z
019dcf06-fd64-774f-a45b-fb9b7ce549e8,Jane 285,female,0.02,23,adult,CA,Canada,0.84,2026-04-27T13:00:35.044Z
019dcf06-e7ab-7ee6-a192-edd15a7cdf12,Jane 29,female,0.22,14,teenager,GB,United Kingdom,0.92,2026-04-27T13:00:29.483Z
019dcf06-fd64-774f-a45b-fba3dbd02482,Jane 293,male,0.48,65,adult,CA,Canada,0.94,2026-04-27T13:00:35.044Z
019dcf06-e7ab-7ee6-a192-edd20c698524,Jane 30,female,0.78,60,adult,NG,Nigeria,0.62,2026-04-27T13:00:29.483Z
019dcf07-0082-7eb0-ad88-4c078e232d9b,Jane 307,female,0.03,39,adult,GB,United Kingdom,0.66,2026-04-27T13:00:35.842Z
019dcf07-0082-7eb0-ad88-4c0cf141c9f2,Jane 312,female,0.92,22,adult,KE,Kenya,0.87,2026-04-27T13:00:35.842Z
019dcf07-0082-7eb0-ad88-4c0ee7aa3667,Jane 314,female,0.71,46,adult,US,United States,1,2026-04-27T13:00:35.842Z
019dcf07-0082-7eb0-ad88-4c2631746aa9,Jane 338,female,0.55,13,teenager,US,United States,0.96,2026-04-27T13:00:35.842Z
019dcf07-0082-7eb0-ad88-4c2bc3fbb691,Jane 343,male,0.23,24,adult,GB,United Kingdom,0.47,2026-04-27T13:00:35.842Z
019dcf06-e7ac-7c0c-8bc4-f761c84116c0,Jane 35,male,0.41,47,adult,CA,Canada,0.92,2026-04-27T13:00:29.484Z
019dcf07-0082-7eb0-ad88-4c35fad1ea1e,Jane 353,male,0.52,29,adult,KE,Kenya,0.6,2026-04-27T13:00:35.842Z
019dcf06-e7ac-7c0c-8bc4-f762eba16931,Jane 36,female,0.12,49,adult,US,United States,0.04,2026-04-27T13:00:29.484Z
019dcf07-0082-7eb0-ad88-4c3de2762dca,Jane 361,female,0.88,24,adult,CA,Canada,0.92,2026-04-27T13:00:35.842Z
019dcf07-0082-7eb0-ad88-4c45cefebc2c,Jane 369,female,0.86,46,adult,US,United States,0.52,2026-04-27T13:00:35.842Z
019dcf06-e7ac-7c0c-8bc4-f7639a804a5d,Jane 37,male,0.21,46,adult,US,United States,0.25,2026-04-27T13:00:29.484Z
019dcf07-0082-7eb0-ad88-4c463eab79a7,Jane 370,female,0.14,58,adult,US,United States,0.02,2026-04-27T13:00:35.842Z
019dcf06-e7ac-7c0c-8bc4-f7650e668b6a,Jane 39,male,0.17,15,teenager,KE,Kenya,0.14,2026-04-27T13:00:29.484Z
019dcf07-0082-7eb0-ad88-4c623e845c1f,Jane 398,male,0.96,14,teenager,US,United States,0.14,2026-04-27T13:00:35.842Z
019dcf07-0404-7932-9fc3-944aa240a2e6,Jane 415,male,0.61,41,adult,CA,Canada,0.71,2026-04-27T13:00:36.740Z
019dcf06-e7ac-7c0c-8bc4-f76889cb97a7,Jane 42,male,0.53,18,teenager,US,United States,0.95,2026-04-27T13:00:29.484Z
019dcf07-0404-7932-9fc3-94526d43db28,Jane 423,male,0,29,adult,NG,Nigeria,0.55,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-9456a15e2bf8,Jane 427,female,0.98,65,adult,US,United States,0.05,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-9457888bb3cb,Jane 428,male,0.15,67,adult,US,United States,0.48,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-945a22b21bda,Jane 431,female,0.31,50,adult,US,United States,0.61,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-945f45259d2b,Jane 436,male,1,52,adult,US,United States,0.01,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-946198533ada,Jane 438,female,0.01,39,adult,CA,Canada,0.1,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-94719cf8cb75,Jane 454,male,0.02,62,adult,US,United States,0.9,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-9477b2c0a79e,Jane 460,male,0.88,18,teenager,GB,United Kingdom,0.82,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-947fc600580d,Jane 468,male,1,67,adult,GB,United Kingdom,0.75,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-9480bc90ad7e,Jane 469,female,0.2,62,adult,GB,United Kingdom,0.98,2026-04-27T13:00:36.740Z
019dcf07-0404-7932-9fc3-948800dabeef,Jane 477,female,0.33,39,adult,KE,Kenya,0.39,2026-04-27T13:00:36.740Z
019dcf06-e7ac-7c0c-8bc4-f76e8d91f0e1,Jane 48,male,0.99,61,adult,KE,Kenya,0.98,2026-04-27T13:00:29.484Z
019dcf07-08d0-7430-9c1a-06a6aa772c2f,Jane 508,male,0.83,42,adult,CA,Canada,0.08,2026-04-27T13:00:37.968Z
019dcf07-08d0-7430-9c1a-06b96d44a07d,Jane 527,female,0.58,44,adult,US,United States,0.32,2026-04-27T13:00:37.968Z
019dcf07-08d0-7430-9c1a-06ba315b9325,Jane 528,female,0.87,32,adult,GB,United Kingdom,0.26,2026-04-27T13:00:37.968Z
019dcf07-08d0-7430-9c1a-06c1420a4e31,Jane 535,male,0.77,55,adult,GB,United Kingdom,0.4,2026-04-27T13:00:37.968Z
019dcf06-e7ac-7c0c-8bc4-f774edbf3391,Jane 54,female,0.26,30,adult,KE,Kenya,0.1,2026-04-27T13:00:29.484Z
019dcf07-08d0-7430-9c1a-06ca27cc72ec,Jane 544,female,0.73,49,adult,GB,United Kingdom,0.09,2026-04-27T13:00:37.968Z
019dcf07-08d0-7430-9c1a-06d51b3e55a0,Jane 555,male,0.05,25,adult,NG,Nigeria,0.14,2026-04-27T13:00:37.968Z
019dcf06-e7ac-7c0c-8bc4-f776729fd98e,Jane 56,male,0.67,61,adult,KE,Kenya,0.1,2026-04-27T13:00:29.484Z
019dcf07-08d1-72c5-ad92-3ffd5bcf9aa6,Jane 561,male,0.38,25,adult,GB,United Kingdom,0.69,2026-04-27T13:00:37.969Z
019dcf07-08d1-72c5-ad92-3fffc1304370,Jane 563,male,0.44,49,adult,CA,Canada,0.27,2026-04-27T13:00:37.969Z
019dcf07-08d1-72c5-ad92-4007ca59d19b,Jane 571,female,0.39,39,adult,US,United States,0.72,2026-04-27T13:00:37.969Z
019dcf07-08d1-72c5-ad92-400b7b77a201,Jane 575,female,0.11,54,adult,US,United States,0.69,2026-04-27T13:00:37.969Z
019dcf07-08d1-72c5-ad92-401d0043714d,Jane 593,male,0.73,56,adult,GB,United Kingdom,0.01,2026-04-27T13:00:37.969Z
019dcf07-08d1-72c5-ad92-402078a3fc1a,Jane 596,male,0.65,16,teenager,CA,Canada,0.36,2026-04-27T13:00:37.969Z
019dcf07-0c77-792e-9ba9-0c093677c23e,Jane 601,female,0.57,30,adult,GB,United Kingdom,0.97,2026-04-27T13:00:38.903Z
019dcf07-0c77-792e-9ba9-0c0c44e0464a,Jane 604,female,0.28,32,adult,CA,Canada,0.36,2026-04-27T13:00:38.903Z
019dcf07-0c77-792e-9ba9-0c1f955e8c50,Jane 623,male,0.64,59,adult,GB,United Kingdom,0.52,2026-04-27T13:00:38.903Z
019dcf07-0c77-792e-9ba9-0c2bd8caa5b3,Jane 635,male,0.13,13,teenager,NG,Nigeria,0.16,2026-04-27T13:00:38.903Z
019dcf07-0c77-792e-9ba9-0c3b199d8a4d,Jane 651,female,0.39,60,adult,US,United States,0.69,2026-04-27T13:00:38.903Z
019dcf07-0c77-792e-9ba9-0c4a6d33cbce,Jane 666,male,0.48,68,adult,GB,United Kingdom,0.08,2026-04-27T13:00:38.903Z
019dcf07-0c77-792e-9ba9-0c4e123420b5,Jane 670,female,0.92,13,teenager,KE,Kenya,0.4,2026-04-27T13:00:38.903Z
019dcf06-e7ac-7c0c-8bc4-f783a79a4855,Jane 69,male,0.8,12,teenager,CA,Canada,0.33,2026-04-27T13:00:29.484Z
019dcf07-0c77-792e-9ba9-0c6266439cd1,Jane 690,female,0,66,adult,KE,Kenya,0.99,2026-04-27T13:00:38.903Z
019dcf07-0c77-792e-9ba9-0c68960e291a,Jane 696,female,0.03,24,adult,NG,Nigeria,0.83,2026-04-27T13:00:38.903Z
019dcf06-e7ab-7ee6-a192-edbba54ae95c,Jane 7,female,0.07,19,teenager,CA,Canada,0.98,2026-04-27T13:00:29.483Z
019dcf07-0f3c-768d-b09a-0acb4903c4a3,Jane 710,female,0.19,26,adult,KE,Kenya,0.5,2026-04-27T13:00:39.612Z
019dcf07-0f3c-768d-b09a-0adea3f11850,Jane 729,male,0.14,33,adult,US,United States,0.27,2026-04-27T13:00:39.612Z
019dcf07-0f3c-768d-b09a-0ae3a736116a,Jane 734,male,0.24,47,adult,CA,Canada,0.66,2026-04-27T13:00:39.612Z
019dcf07-0f3c-768d-b09a-0ae7102db614,Jane 738,female,0.27,44,adult,CA,Canada,0.17,2026-04-27T13:00:39.612Z
019dcf07-0f3c-768d-b09a-0af250d8dd07,Jane 749,female,0.96,34,adult,GB,United Kingdom,0.9,2026-04-27T13:00:39.612Z
019dcf06-e7ac-7c0c-8bc4-f78926bfee49,Jane 75,male,0.7,17,teenager,NG,Nigeria,0.9,2026-04-27T13:00:29.484Z
019dcf07-0f3c-768d-b09a-0af4c2f2940f,Jane 751,female,0.58,41,adult,US,United States,0.32,2026-04-27T13:00:39.612Z
019dcf07-0f3c-768d-b09a-0af930d31386,Jane 756,female,0.18,42,adult,GB,United Kingdom,0.45,2026-04-27T13:00:39.612Z
019dcf06-e7ac-7c0c-8bc4-f78b01542c49,Jane 77,male,0.74,54,adult,KE,Kenya,0.43,2026-04-27T13:00:29.484Z
019dcf07-0f3c-768d-b09a-0b169e4d8681,Jane 785,female,0.36,35,adult,NG,Nigeria,0.02,2026-04-27T13:00:39.612Z
019dcf06-e7ac-7c0c-8bc4-f78d4c8358a5,Jane 79,female,0.66,25,adult,KE,Kenya,0.26,2026-04-27T13:00:29.484Z
019dcf07-0f3c-768d-b09a-0b1bfab36db4,Jane 790,female,0.79,10,teenager,CA,Canada,0.6,2026-04-27T13:00:39.612Z
019dcf07-0f3c-768d-b09a-0b2475e58481,Jane 799,male,0.34,20,adult,KE,Kenya,0.1,2026-04-27T13:00:39.612Z
019dcf06-e7ac-7c0c-8bc4-f78ec2c8706c,Jane 80,female,0.39,28,adult,GB,United Kingdom,0.48,2026-04-27T13:00:29.484Z
019dcf07-121e-7b10-8d6f-e77c637fd5dd,Jane 822,female,0.79,41,adult,NG,Nigeria,0.05,2026-04-27T13:00:40.350Z
019dcf06-e7ac-7c0c-8bc4-f79160a2771b,Jane 83,male,0.58,59,adult,NG,Nigeria,0.93,2026-04-27T13:00:29.484Z
019dcf07-1227-79bd-8d2a-73034f84ac99,Jane 840,male,0.24,63,adult,CA,Canada,0.61,2026-04-27T13:00:40.359Z
019dcf07-1227-79bd-8d2a-730703cd7b00,Jane 844,male,0.18,35,adult,GB,United Kingdom,0.89,2026-04-27T13:00:40.359Z
019dcf07-1227-79bd-8d2a-731258b10ed0,Jane 855,female,0.86,59,adult,KE,Kenya,0.15,2026-04-27T13:00:40.359Z
019dcf07-1227-79bd-8d2a-732521c5d8f5,Jane 874,male,0.45,25,adult,CA,Canada,0.65,2026-04-27T13:00:40.359Z
019dcf07-1227-79bd-8d2a-732b3a9bec68,Jane 880,female,0.57,17,teenager,KE,Kenya,0.07,2026-04-27T13:00:40.359Z
019dcf07-1227-79bd-8d2a-732da9ecbafd,Jane 882,female,0.45,46,adult,NG,Nigeria,1,2026-04-27T13:00:40.359Z
019dcf07-1227-79bd-8d2a-7339205262a3,Jane 894,female,0.17,21,adult,GB,United Kingdom,0.83,2026-04-27T13:00:40.359Z
019dcf07-150c-72de-ab71-1fa5b5665b65,Jane 901,female,0.49,32,adult,CA,Canada,0.35,2026-04-27T13:00:41.100Z
019dcf07-150c-72de-ab71-1fabdabc2843,Jane 907,male,0.56,54,adult,KE,Kenya,0.6,2026-04-27T13:00:41.100Z
019dcf07-150c-72de-ab71-1faff344a7ae,Jane 911,male,0.4,22,adult,US,United States,0.56,2026-04-27T13:00:41.100Z
019dcf07-150c-72de-ab71-1fb5ced88962,Jane 917,female,0.04,28,adult,KE,Kenya,0.09,2026-04-27T13:00:41.100Z
019dcf07-150c-72de-ab71-1fc618b7d4b2,Jane 934,male,0.14,60,adult,GB,United Kingdom,0.46,2026-04-27T13:00:41.100Z
019dcf07-150c-72de-ab71-1fcda5995faf,Jane 941,female,0.39,28,adult,NG,Nigeria,0.95,2026-04-27T13:00:41.100Z
019dcf07-150c-72de-ab71-1fd1b8f42729,Jane 945,male,0.99,62,adult,NG,Nigeria,0.56,2026-04-27T13:00:41.100Z
019dcf07-150c-72de-ab71-1fd31fbf874a,Jane 947,male,0.03,61,adult,NG,Nigeria,0.69,2026-04-27T13:00:41.100Z
